trial,alpha_1.0,alpha_1.5,alpha_2.0,alpha_2.5,alpha_3.0,adaptive
473,3.246288645483489,5.508227604737648,3.262866744495198,3.262866744495198,3.262866744495198,3.246288645483489
474,1.9689429693206129,1.9689429693206129,2.4492558118207803,2.4492558118207803,1.3937363592664258,1.9689429693206129
475,1.3797111622007054,3.270410995448213,3.668881270383322,1.2910256952823191,1.2910256952823191,3.270410995448213
476,2.061319347494196,2.061319347494196,2.7106464514521558,2.7106464514521558,2.7106464514521558,2.061319347494196
477,1.2739201686863462,1.3448630175161396,1.5999438803012047,1.5650857684570278,1.5650857684570278,1.3448630175161396
478,1.0,1.0,1.0,1.0,1.0,1.0
479,6.639727976470906,6.639727976470906,4.143517828844439,4.135064012845992,4.632821240535685,6.639727976470906
480,3.317139495013718,3.317139495013718,3.4831022487928514,3.317139495013718,3.267198580878645,3.317139495013718
481,1.0,1.8473597389615657,1.8473597389615657,1.8473597389615657,1.8473597389615657,1.0
482,1.9072885835732576,1.9072885835732576,4.282852649426855,4.282852649426855,4.282852649426855,1.9072885835732576
483,1.0258206532089873,1.0258206532089873,1.0258206532089873,1.0258206532089873,1.0258206532089873,1.0258206532089873
484,5.183826793519592,5.2945355215447885,5.2945355215447885,5.2945355215447885,4.556985237740987,5.183826793519592
485,2.164009453753371,2.164009453753371,2.698235045692727,2.698235045692727,2.698235045692727,2.164009453753371
486,1.2652841422678514,1.289866297541565,1.289866297541565,1.289866297541565,1.289866297541565,1.2652841422678514
487,5.183271288712564,4.465420233318801,4.465420233318801,4.465420233318801,4.503701426943764,5.183271288712564
488,1.9286887074395287,2.5904426972216923,1.9342512934699325,1.9342512934699325,1.9342512934699325,1.9286887074395287
489,3.5142933750366487,3.2978224540229455,3.2978224540229455,3.2978224540229455,3.3862046909505863,3.2978224540229455
490,1.3775557092281077,1.3775557092281077,1.378956121581243,1.378956121581243,1.378956121581243,1.3775557092281077
491,6.843744906377104,7.091504278074981,7.091504278074981,6.783694650873193,6.783694650873193,7.093034335262353
492,1.6266555467413428,1.6266555467413428,1.7459268159594654,1.7459268159594654,1.7459268159594654,1.6266555467413428
493,1.5290002313457847,1.5290002313457847,1.5290002313457847,1.5290002313457847,1.5290002313457847,1.5290002313457847
494,5.769650642164413,5.74200729085159,5.723954781032423,5.723954781032423,5.723954781032423,5.769650642164413
495,2.1281497686600113,2.1281497686600113,2.1281497686600113,2.1281497686600113,2.1281497686600113,2.1281497686600113
496,2.2829507209451463,5.706836690585773,2.2829507209451463,2.2829507209451463,2.2829507209451463,2.2829507209451463
497,1.6289686620161083,1.6289686620161083,1.6289686620161083,1.5548051096651458,1.5548051096651458,1.6289686620161083
498,1.0,1.0,1.0,1.0,1.0,1.0
499,1.0,1.0,1.0,1.0,1.0,1.0
500,1.0,1.0,1.0,1.0,1.0,1.0
501,6.288561269544097,3.804216027707896,3.3920154548964585,3.6447101262794472,3.6447101262794472,6.288561269544097
502,1.996201346876757,1.896413773677733,1.896413773677733,2.3069331839534915,2.3069331839534915,1.996201346876757
503,1.002979594447405,1.4990645269235277,1.4990645269235277,1.4990645269235277,1.4990645269235277,1.002979594447405
504,3.473866845667467,3.3838790947034134,3.4642011154299515,3.5252625199311485,5.343432212175466,3.473866845667467
505,2.000856909767788,2.0583306233420604,2.0583306233420604,2.0583306233420604,2.0583306233420604,2.0583306233420604
506,3.428153842956651,3.428153842956651,1.4657701473387128,1.4657701473387128,4.0022464672826965,3.428153842956651
507,2.54082421129127,4.547386855302287,4.547386855302287,5.2312210258598695,5.2312210258598695,2.54082421129127
508,1.3850365632760322,1.3850365632760322,1.3850365632760322,1.3850365632760322,1.3850365632760322,1.3850365632760322
509,4.242346737585821,4.242346737585821,4.333180592756778,4.436245968689182,4.436245968689182,4.242346737585821
510,5.454802467759004,4.679149273057345,4.545120217519697,5.038095023596507,5.038095023596507,2.5751463325220705
511,1.6404465192660658,6.279937520742894,6.556736024251123,6.556736024251123,6.094833193895657,6.279937520742894
512,1.9951100464981963,2.182330438674742,2.182330438674742,2.182330438674742,2.182330438674742,1.9951100464981963
513,1.717574208097404,2.3762522583477774,2.3762522583477774,2.3762522583477774,2.3762522583477774,1.717574208097404
514,2.9236082874182014,2.955526966767606,2.955526966767606,2.955526966767606,2.955526966767606,2.955526966767606
515,3.321912904915166,3.4684321574287695,3.6344317056103326,5.81757694113965,5.81757694113965,3.7334296525937827
516,1.4401993484362003,3.772183371147147,3.772183371147147,3.772183371147147,3.772183371147147,3.8632347332097265
517,3.9483762859962903,3.9483762859962903,3.9483762859962903,3.8625303405103555,4.3693654541171,3.9483762859962903
518,1.555213540222529,1.2152107990158871,1.2152107990158871,1.3542499551634206,1.3542499551634206,1.3540165280287193
519,2.755758451285553,1.6216307718376681,5.48806838397656,5.48806838397656,5.48806838397656,5.657678506118342
520,1.0,1.0,6.9446477519043,8.115149890795237,7.82257991280279,1.0
521,4.762825753382092,5.121285795062751,5.4057840713197685,5.4057840713197685,5.077376865039152,4.762825753382092
522,1.0,1.7068326729736825,1.7068326729736825,1.7068326729736825,1.7068326729736825,1.0
523,4.551955299576309,3.2569130530950847,4.925206485258471,4.925206485258471,4.925206485258471,3.2569130530950847
524,4.139988554402788,4.151383525082148,4.082421333525635,4.082421333525635,1.9664384369281676,6.502479942447376
525,1.0,1.0,1.0,1.0,1.0,1.0
526,4.534432052874231,4.378893480599294,4.378893480599294,4.378893480599294,3.66612884670701,4.378893480599294
527,5.111268000411745,6.17139082036077,4.751279133816332,6.5381045923228776,4.961952399512539,6.980754255680176
528,2.5932607612336227,2.5932607612336227,2.5932607612336227,2.5932607612336227,2.5932607612336227,2.5932607612336227
529,4.655048297577232,4.527838390858432,3.3588865336996605,3.3588865336996605,3.3588865336996605,4.810189365368073
530,1.2837873694354223,1.2837873694354223,1.2837873694354223,1.2837873694354223,1.2837873694354223,1.2837873694354223
531,6.338402147529,3.625600244358418,3.625600244358418,3.625600244358418,3.625600244358418,6.338402147529
532,1.6629206500489182,1.6629206500489182,1.6915228953304686,1.6915228953304686,1.6915228953304686,1.6629206500489182
533,3.191577853023974,5.125763391595904,5.125763391595904,5.125763391595904,5.125763391595904,4.976770097382573
534,1.5702379931447576,1.6681938374415797,1.6681938374415797,1.4685948269396207,1.4685948269396207,1.5702379931447576
535,3.978513925636604,3.7362742460092466,3.7362742460092466,3.7362742460092466,3.7362742460092466,3.978513925636604
536,4.8983072316575615,4.282533556415346,4.282533556415346,4.282533556415346,4.282533556415346,5.145388674844646
537,1.946496402120254,2.0894299830010983,4.443716405293904,3.90011805378766,3.90011805378766,1.946496402120254
538,2.14548365223698,1.7071638973671113,1.6448876051750525,1.3958485603880806,1.3958485603880806,5.325568374555286
539,2.1468639183993417,2.1468639183993417,1.303359045745969,1.303359045745969,1.303359045745969,2.1468639183993417
540,1.2203815981108073,1.2203815981108073,1.2203815981108073,1.2203815981108073,1.2203815981108073,1.2203815981108073
541,2.619005871884965,2.619005871884965,2.3258713207326496,3.1282547911005043,3.1282547911005043,2.619005871884965
542,3.4995471525118433,5.134935397505149,4.163938563747267,1.0326706437275124,1.0326706437275124,4.127886135400225
543,1.6790695471840498,1.6790695471840498,1.6790695471840498,1.6790695471840498,1.6790695471840498,1.6790695471840498
544,5.877775981632674,6.170695606473213,6.170695606473213,5.864753967595733,5.864753967595733,5.877775981632674
545,3.01913884787152,5.05507531153629,5.05507531153629,5.768895168909258,5.768895168909258,4.980650234022737
546,1.6555207684460091,1.6555207684460091,1.6555207684460091,2.25471893136501,2.25471893136501,1.6555207684460091
547,6.047918030614688,6.047918030614688,6.431757045844488,6.210630527818136,6.210630527818136,6.047918030614688
548,1.7689828606533575,2.24429578111132,2.24429578111132,1.3966936112445898,1.3966936112445898,1.7689828606533575
549,3.498284558896227,5.056449739181292,3.8031711349649178,3.8031711349649178,3.8031711349649178,3.498284558896227
550,2.6043088265418364,2.408203442072581,1.010911114961326,1.010911114961326,1.010911114961326,2.408203442072581
551,3.1734183306198083,3.3316603030242407,3.3316603030242407,3.3316603030242407,3.3316603030242407,3.1734183306198083
552,1.6020520690423776,1.6020520690423776,1.6020520690423776,1.6020520690423776,1.6020520690423776,1.6020520690423776
553,10.22671693583523,9.637934213361472,1.6581163712481954,1.6581163712481954,1.6581163712481954,10.22671693583523
554,1.9097206137012517,1.0,1.0,1.0,1.0,1.9097206137012517
555,1.4252892944607605,2.3151814882191304,2.3151814882191304,2.3151814882191304,2.3151814882191304,1.4252892944607605
556,1.9596581379233982,1.9596581379233982,1.9596581379233982,1.9596581379233982,1.9596581379233982,1.9596581379233982
557,3.088201774098333,2.205852179831389,2.205852179831389,2.3511150033998045,2.3511150033998045,3.088201774098333
558,7.591544569564957,5.586026356212001,5.586026356212001,5.586026356212001,5.586026356212001,7.591544569564957
559,1.0,1.0,1.6138062496287895,1.6138062496287895,1.6138062496287895,1.0
560,1.2859466016138301,1.2859466016138301,1.2859466016138301,1.2859466016138301,1.2859466016138301,1.2859466016138301
561,1.3045531581665515,1.341819956565481,1.341819956565481,1.341819956565481,1.341819956565481,1.3045531581665515
562,3.3504991034680973,7.5487134091568215,3.3151506961901496,3.3339933860295057,7.817517967014905,7.5487134091568215
563,3.910313188709085,3.910313188709085,4.33959859501193,3.9644689548770824,1.5149125987799215,3.910313188709085
564,7.990600290015385,5.899925364768982,7.708710691999984,7.708710691999984,7.708710691999984,5.899925364768982
565,1.7242018899322649,1.9989609436346825,1.9989816569832957,2.3706048355235008,2.3706048355235008,1.7242018899322649
566,3.8456108860194296,3.8341114562436225,3.8341114562436225,3.8341114562436225,3.8341114562436225,3.700393768718415
567,3.773509964695108,3.773509964695108,2.815210205891506,2.815210205891506,2.815210205891506,3.773509964695108
568,5.7541583349203975,5.525999919300817,5.525999919300817,6.653593555809629,6.653593555809629,4.07899988328004
569,3.1458385932799127,6.6175069020501205,6.6175069020501205,6.6175069020501205,4.981961129710986,6.6175069020501205
570,2.807957158211022,2.807957158211022,2.807957158211022,2.807957158211022,3.127061720441106,2.807957158211022
571,1.069414305846065,1.069414305846065,1.069414305846065,1.069414305846065,1.069414305846065,1.069414305846065
572,1.3649237167787518,1.3649237167787518,1.3649237167787518,1.3649237167787518,1.3649237167787518,1.3649237167787518
573,1.2209148749669727,1.4610873379855056,1.21498792066609,1.21498792066609,1.6970703706258985,1.2209148749669727
574,1.7456031184844882,1.7456031184844882,1.7456031184844882,1.7456031184844882,6.12317856236801,1.7456031184844882
575,1.0,1.0,1.0,1.0,1.0,1.0
576,4.619481510226305,5.334176777645125,5.664999378417705,5.664999378417705,5.7883350102709,4.619481510226305
577,1.5717573192192762,1.4858102471332941,1.4858102471332941,1.4858102471332941,1.4858102471332941,1.5717573192192762
578,1.3398079908614444,1.3398079908614444,1.3398079908614444,4.376178757679631,4.376178757679631,1.3398079908614444
579,3.0584914902511677,3.01251636852866,3.1203445403415784,3.1204293406343604,3.1204293406343604,3.0584914902511677
580,2.5000780009189927,2.5000780009189927,1.6338801111384615,1.5382540755162313,1.5382540755162313,2.5000780009189927
581,1.998117442748731,2.8535336122084862,2.070710929375633,3.5488904577258205,3.8868159311606285,2.8535336122084862
582,1.4693745688710866,1.4693745688710866,1.2851785961876518,1.2851785961876518,1.2851785961876518,1.4693745688710866
583,8.444336175308564,5.67957677717926,4.741224275245906,4.741224275245906,4.741224275245906,8.444336175308564
584,1.7208017398428928,1.7168811634322507,1.62048346745513,1.62048346745513,1.62048346745513,1.7208017398428928
585,1.9657323509230498,1.9657323509230498,1.9657323509230498,1.9657323509230498,1.6837322496039064,1.9657323509230498
586,1.0,1.0,1.0,1.0,1.0,1.0
587,1.3146565038713058,3.7593947871204794,3.7593947871204794,3.7593947871204794,3.7593947871204794,1.3146565038713058
588,1.2061470253791564,1.2061470253791564,1.2061470253791564,1.3428155324424977,1.3428155324424977,1.2061470253791564
589,4.936790454594362,5.172816663351043,5.172816663351043,4.9186997462007715,4.967063750033187,2.1093061891693816
590,3.8750475926273893,1.448691992644849,1.448691992644849,3.073233593817545,3.073233593817545,3.875867492865867
591,3.3578761848369774,4.5652293671578015,4.107675851402631,4.442977944343274,4.442977944343274,3.3578761848369774
592,3.1205946189032563,4.391902571656947,4.8913920462664,5.226083056099986,5.226083056099986,3.1205946189032563
593,3.1039700857920143,1.141517475495212,3.160270206239319,3.160270206239319,3.160270206239319,3.1039700857920143
594,1.0051539188897998,1.0217492977902696,4.979247587848757,5.113356258940854,5.105868492472461,1.0217492977902696
595,3.4208818276668964,3.4208818276668964,3.4208818276668964,3.4208818276668964,5.150374994428347,3.4208818276668964
596,4.298234052999432,4.12804293750416,4.410002482583037,4.410002482583037,4.410002482583037,4.064236626660094
597,1.365352019294813,4.107381679183015,4.163116669169597,4.163116669169597,4.163116669169597,1.365352019294813
598,1.0,8.262900481800376,8.262900481800376,3.693292641080645,3.693292641080645,1.0
599,1.0,1.0,2.5887677474718864,2.5887677474718864,2.5887677474718864,1.0
600,1.9978798113214271,1.9978798113214271,1.9978798113214271,5.785798636401892,5.785798636401892,1.9978798113214271
601,1.0,1.0,1.0,1.0,1.0,1.0
602,1.1197633232631163,1.1197633232631163,1.1197633232631163,1.1197633232631163,1.1197633232631163,1.1197633232631163
603,1.0,1.5723492900408866,1.5723492900408866,1.5723492900408866,1.5723492900408866,1.0
604,1.307350570581169,1.416020475111174,1.307350570581169,1.307350570581169,1.416020475111174,1.307350570581169
605,1.3804642298288317,3.5676544342788326,3.5231495309526957,5.6967933032084925,3.327543015128952,1.3804642298288317
606,1.0,1.0,1.0,1.0,1.0,1.0
607,1.9072797204698126,2.0127332869138725,1.9362528036507487,1.9362528036507487,1.9362528036507487,1.9072797204698126
608,1.226967619096305,3.8804756034187204,1.226967619096305,3.7675988519841193,3.719894831189049,1.226967619096305
609,1.2507069120881984,1.2507069120881984,2.8511696183229684,1.1533813430443955,1.3129634875161833,1.2507069120881984
610,2.5379631894921233,2.5379631894921233,2.5379631894921233,2.5379631894921233,2.5379631894921233,2.5379631894921233
611,2.724904458546444,2.724904458546444,1.0673848654775007,1.0673848654775007,1.0673848654775007,2.724904458546444
612,1.1640029554133147,1.1640029554133147,1.1640029554133147,4.014568259038238,4.014568259038238,1.1640029554133147
613,3.4033188423338916,3.4033188423338916,3.499170955539182,3.499170955539182,3.499170955539182,3.4033188423338916
614,6.23378518467816,1.6316447917769343,1.6316447917769343,1.6316447917769343,2.392102137785625,6.23378518467816
615,5.253943883861237,6.455942466845831,6.455942466845831,7.073994033018413,7.073994033018413,6.455942466845831
616,6.813123038424113,6.813123038424113,2.6024106738048336,2.9151682702994726,4.549179783381981,6.813123038424113
617,10.867956977035014,8.503067695876819,8.285711459420027,8.230161550551761,8.140464576995408,8.51739628495196
618,2.6428152690932176,2.6428152690932176,2.6428152690932176,5.376772714633172,5.376772714633172,2.6428152690932176
619,1.0637265002331888,1.0637265002331888,1.4950008044945975,1.4950008044945975,1.4950008044945975,1.0637265002331888
620,5.327142204599671,5.500766089936482,5.4410736691211925,5.4402007280510984,5.4402007280510984,5.327142204599671
621,6.424952344030733,6.424952344030733,8.483213196531242,8.483213196531242,8.483213196531242,6.424952344030733
622,1.5357002986132062,1.5357002986132062,2.434432540816022,2.434432540816022,2.434432540816022,1.5357002986132062
623,1.1939792274387526,2.126856633620083,5.199172619168518,5.847819676959755,5.847819676959755,1.1939792274387526
624,1.7842886097068056,1.7842886097068056,1.7842886097068056,1.8044003688483123,1.8044003688483123,1.7842886097068056
625,5.269001276339148,5.269001276339148,5.32336137722873,5.32336137722873,5.32336137722873,5.269001276339148
626,3.8776450409834204,3.8776450409834204,2.419109166005951,2.419109166005951,2.419109166005951,3.8776450409834204
627,1.1088980013002279,3.2674891438939957,4.887996660885141,3.373871842847795,3.373871842847795,3.2674891438939957
628,1.4980704206869853,1.4980704206869853,1.4980704206869853,1.3557210984379722,1.3557210984379722,1.4980704206869853
629,1.298973789733697,1.298973789733697,1.298973789733697,1.298973789733697,1.298973789733697,1.298973789733697
630,1.5128120811538686,1.5128120811538686,1.5128120811538686,1.5128120811538686,1.5128120811538686,1.5128120811538686
631,4.8675569114853445,4.6791854378990525,6.266210352164361,6.262448721751712,6.262448721751712,4.6791854378990525
632,5.458423334684512,5.221317393128323,5.272061563534238,2.347924300765403,1.7334563277820887,5.458423334684512
633,1.6027397967948445,1.6027397967948445,1.6027397967948445,1.6027397967948445,1.6027397967948445,1.6027397967948445
634,3.7958773096479717,5.566817884478199,5.566817884478199,5.474659095035074,5.474659095035074,3.969052136839874
635,3.2179804377690604,1.9342984292370171,5.920703227038278,5.547694527710128,5.547694527710128,2.5204812390116347
636,6.227666377121077,6.253791445761184,6.310871916423663,6.310871916423663,6.310871916423663,6.227666377121077
637,1.8029087790887306,1.8029087790887306,3.931591612045536,4.2720217721143365,3.813229577888493,1.8029087790887306
638,4.146021633496532,9.236566681251569,9.236566681251569,3.544467651782196,4.544355552143916,7.159581912941038
639,1.098280071876552,1.098280071876552,1.098280071876552,1.098280071876552,1.098280071876552,1.098280071876552
640,2.136409214131568,2.136409214131568,2.2151285902573754,2.2151285902573754,2.2151285902573754,2.136409214131568
641,4.601119262797569,5.163201663785232,5.163201663785232,5.163201663785232,5.163201663785232,4.601119262797569
642,1.0,1.0,1.0,1.0,1.0,1.0
643,1.6740778603062039,1.1080253200011827,1.1080253200011827,1.1080253200011827,1.1080253200011827,1.6740778603062039
644,6.159095774678994,5.138647868820985,6.42548599048656,6.42548599048656,6.357137556457092,5.55566295973651
645,4.359280931649771,5.767207746454144,4.1766527409875165,4.1766527409875165,4.1766527409875165,4.359280931649771
646,1.0,2.2358067248717934,1.0555910177259056,1.0555910177259056,1.0555910177259056,1.0
647,1.7901152088039316,2.3166323474320074,2.3166323474320074,1.2606751912515468,1.2606751912515468,1.7901152088039316
648,5.686861849912075,4.973295973291224,4.973295973291224,4.973295973291224,4.822149006786104,5.686861849912075
649,8.897007018588342,8.897007018588342,1.0,1.0,1.0,8.897007018588342
650,3.399026361068795,3.5005741005980426,5.535132003453728,5.535132003453728,5.535132003453728,3.4376486415863536
651,3.2394022654373833,3.3800325696445777,5.624784892410505,3.382504800047873,3.382504800047873,3.3800325696445777
652,1.0,1.0,1.0,1.0,1.0,1.0
653,1.1937759240363972,1.1937759240363972,1.1937759240363972,1.1937759240363972,1.1937759240363972,1.1937759240363972
654,2.0373723848434384,2.0373723848434384,2.0373723848434384,2.0373723848434384,2.63976018018579,2.0373723848434384
655,1.0,1.0,2.5188062285990247,2.5188062285990247,2.5188062285990247,1.0
656,1.9400020817168835,1.9400020817168835,1.9531560259470955,1.9531560259470955,1.9531560259470955,1.9400020817168835
657,2.5209279111075924,2.906447646451004,2.906447646451004,3.0486110454179682,3.0486110454179682,2.906447646451004
658,1.3491677732478964,4.197139816597545,7.2799531804597475,7.282793628230806,6.945482963772231,7.264924583796574
659,2.818312847632636,4.3970015733424885,5.245281445394876,5.245281445394876,5.444913945479579,2.818312847632636
660,1.4745600387052622,1.8388997434191505,1.8388997434191505,1.8388997434191505,1.8388997434191505,1.4745600387052622
661,5.682713117129977,5.682713117129977,7.405247031870517,7.405247031870517,7.405247031870517,5.682713117129977
662,3.4663734113767286,1.5617566358858639,5.99684955833437,1.5617566358858639,1.5617566358858639,3.6083800057744697
663,1.2628483094811584,1.2628483094811584,1.2628483094811584,1.2628483094811584,1.2628483094811584,1.2628483094811584
664,1.0,1.0,2.476087713643223,2.476087713643223,2.476087713643223,1.0
665,3.6273836739488727,6.1113894993458215,8.306472776910734,8.306472776910734,8.306472776910734,3.6273836739488727
666,4.819647201770623,4.819647201770623,5.144879665626077,5.1860250812657815,4.878410122505514,4.819647201770623
667,3.8782856099854306,3.0089036671099927,3.0089036671099927,3.7277030512836276,3.096436905461919,3.0089036671099927
668,3.1774112043291587,3.1774112043291587,3.1774112043291587,3.1774112043291587,3.1774112043291587,3.1774112043291587
669,3.8886778278275718,1.4899162765047589,3.7223826604455117,3.7223826604455117,4.7673686160943065,3.8886778278275718
670,5.329703341929554,5.329703341929554,8.465240942643435,8.465240942643435,8.465240942643435,5.329703341929554
671,14.53935745207344,5.7814052039904205,1.4934526510452275,1.4934526510452275,1.4934526510452275,14.53935745207344
672,1.3807558438526237,1.9421762372542082,4.271634096129654,4.272716464481692,4.272716464481692,1.3807558438526237
673,1.1166013152201753,2.5218561055165045,2.5218561055165045,4.142329622079166,4.142329622079166,1.1166013152201753
674,1.0,1.0,1.0,1.0,1.0,1.0
675,4.993400340791646,3.3635607581547866,3.3635607581547866,3.3635607581547866,3.3635607581547866,3.3635607581547866
676,2.3318541080014743,2.3728268283066525,4.737930524322663,2.11184608082502,2.11184608082502,2.3728268283066525
677,2.693109541517696,2.693109541517696,2.693109541517696,4.9527697618914654,4.9527697618914654,2.693109541517696
678,1.4161416262019952,1.9464396993122528,1.690481011383114,1.690481011383114,1.690481011383114,1.4161416262019952
679,1.7030955473484737,1.7030955473484737,3.1059364278528183,5.632231924135881,5.713709213526836,1.7030955473484737
680,1.1719467263411025,1.5034478965704694,1.5034478965704694,1.5034478965704694,1.5034478965704694,1.2356096186086751
681,1.2099884456133123,1.6566554856589968,1.6566554856589968,1.6566554856589968,1.256838744822439,1.6566554856589968
682,1.5252759517754666,1.5252759517754666,1.5252759517754666,1.5252759517754666,1.5252759517754666,1.5252759517754666
683,5.565760577773104,4.147738794378923,4.147738794378923,6.035016820536752,6.035016820536752,4.910148687648516
684,1.0454433763420707,1.1168573172237557,1.1168573172237557,1.1168573172237557,1.2049287127450818,1.0454433763420707
685,1.516154474121931,1.2858922121377379,1.2858922121377379,1.2858922121377379,1.2858922121377379,1.516154474121931
686,1.9587471341854799,1.0372386653630352,1.0372386653630352,1.0372386653630352,1.0372386653630352,1.9587471341854799
687,6.9537502547153,4.79788644194586,4.335093541032006,4.335093541032006,6.575898198264182,6.915528190561725
688,3.0468610781842322,3.0468610781842322,5.244490941416791,5.244490941416791,5.244490941416791,3.0468610781842322
689,5.084628061953539,5.336606444631626,5.095199675813721,5.321341273445389,5.321341273445389,4.931831835693653
690,1.020351417822861,1.020351417822861,1.020351417822861,1.020351417822861,1.020351417822861,1.020351417822861
691,6.394132793732951,6.394132793732951,6.8229764802885535,6.8229764802885535,6.8229764802885535,6.394132793732951
692,2.4184704713998726,6.864774095243373,6.864774095243373,7.856172032183509,1.0845411574716484,2.4184704713998726
693,3.2865172295796894,3.2865172295796894,3.2865172295796894,3.2865172295796894,3.2865172295796894,3.2865172295796894
694,5.98386422466385,2.478193450206751,1.8211033973626067,1.8911182337601031,1.8911182337601031,5.810303163718459
695,3.7360689419866184,3.7723216814104705,3.7402453737055126,3.7402453737055126,3.323506525831361,3.7360689419866184
696,2.2065525103684247,2.2065525103684247,2.2065525103684247,2.2065525103684247,6.173248748680598,2.2065525103684247
697,1.353678454199464,1.353678454199464,1.353678454199464,1.353678454199464,1.353678454199464,1.353678454199464
698,1.0,1.0023513496789453,1.0023513496789453,1.0023513496789453,1.0023513496789453,1.0
699,2.809726746438754,2.809726746438754,1.071519100704557,3.046566966843506,3.046566966843506,2.809726746438754
700,1.3666424455977635,1.3666424455977635,1.3666424455977635,1.3666424455977635,1.3666424455977635,1.3666424455977635
701,4.065943495834818,3.7425168877176347,3.381690631086951,3.381690631086951,3.381690631086951,3.8176690596325242
702,3.1857100977784056,3.1857100977784056,3.1857100977784056,3.1857100977784056,2.157242200511902,3.1857100977784056
703,4.0648000599662115,4.0648000599662115,4.0648000599662115,4.0648000599662115,4.0648000599662115,4.0648000599662115
704,2.041667562864296,2.041667562864296,2.041667562864296,2.041667562864296,1.7200505131730006,2.041667562864296
705,3.4113408953937556,3.7064098718959184,1.3772578444398333,1.118846552173116,1.105164308476295,3.4113408953937556
706,4.2773149775149575,4.2773149775149575,4.3578860054010535,4.512198262490396,4.512198262490396,4.2773149775149575
707,1.5952327891750129,1.5952327891750129,1.5952327891750129,1.5952327891750129,1.5952327891750129,1.5952327891750129
708,7.966845623787795,8.361595336492599,2.497442478523056,2.497442478523056,2.497442478523056,7.966845623787795
709,1.0,2.6794128701410087,2.6794128701410087,1.4363804628401746,1.4363804628401746,1.0
710,3.3351778736924422,4.044686097208934,4.044686097208934,3.8721835053686138,3.8721835053686138,3.3351778736924422
711,5.506831535321463,6.174816315247794,6.383583822256397,1.0493519836133913,4.868486168555394,6.031946168735765
712,1.1458992951443845,1.1458992951443845,1.1458992951443845,1.1458992951443845,1.1458992951443845,1.1458992951443845
713,3.8742070106622903,2.3990784163329866,1.9727052731736348,1.9727052731736348,1.9727052731736348,3.8742070106622903
714,1.0,1.0,2.0386713041569573,2.0386713041569573,2.0386713041569573,1.0
715,1.0,1.0,1.0,1.0,1.0,1.0
716,4.063853903471798,4.0149292582704295,4.3435638023854155,4.3435638023854155,4.3435638023854155,4.063853903471798
717,4.809491304307216,4.809491304307216,4.297827427974532,4.297827427974532,4.297827427974532,4.809491304307216
718,4.853011774946976,7.230101539219977,7.0739873288596264,1.0368131203356323,1.0368131203356323,7.224879552250842
719,1.5047915106107506,1.5047915106107506,1.5047915106107506,1.5047915106107506,1.5047915106107506,1.5047915106107506
720,5.126211951133529,4.08548765848487,4.416292415019956,6.332490147329361,6.332490147329361,4.001038131500369
721,2.6715694810399553,5.243585683791099,4.8941911373743485,2.742411445867275,2.742411445867275,3.097498768589292
722,10.599789408617399,8.275448200145977,3.9867311582739653,3.9867311582739653,8.407826205120244,5.842269393998344
723,2.478542102479609,1.3277060589489837,1.3277060589489837,1.3277060589489837,1.3277060589489837,2.478542102479609
724,1.8812341449419705,1.8812341449419705,1.8812341449419705,2.4793920611085474,2.4793920611085474,1.8812341449419705
725,5.626822271445092,6.25690558746215,6.43101298082219,5.948092280195757,5.7078714681226055,5.613185547442062
726,4.9813834781895325,6.950822449590661,4.9705295695838325,6.98693074424082,6.946193857688457,4.9813834781895325
727,1.0,1.0,1.0,1.0,1.0,1.0
728,1.1172662300011238,2.0698617556467895,3.354289090167914,1.9004127087281262,1.9004127087281262,2.0698617556467895
729,9.012930924899397,6.25199083617844,6.25199083617844,3.5243687207173187,6.3064239522616825,9.012930924899397
730,5.042277993706552,3.5129617508078486,1.6883521194472375,1.6883521194472375,1.6883521194472375,5.042277993706552
731,3.006464303652734,3.006464303652734,3.270427374489855,5.26712633734214,5.26712633734214,3.006464303652734
732,4.077677468619223,1.5260761167492056,1.5260761167492056,3.6888165749087007,3.6888165749087007,4.077677468619223
733,1.700558132054525,1.700558132054525,1.9236651249841787,1.9236651249841787,1.9236651249841787,1.700558132054525
734,1.3806758350528263,3.198423425270502,3.2801856167034926,3.2801856167034926,3.2801856167034926,1.3806758350528263
735,1.0,1.0,1.0,1.0,1.0,1.0
736,5.54330141812579,4.7194999037797505,4.7194999037797505,4.7194999037797505,4.7194999037797505,5.54330141812579
737,3.8719829473227456,4.040745586418882,3.451412641651013,3.5309974180858026,3.5309974180858026,3.8225833528247857
738,5.061247250120375,6.7002610101364715,6.91359324118416,6.91359324118416,8.458568814220028,5.061247250120375
739,1.5827510715923065,1.8930179440577815,1.3766980652406642,1.3766980652406642,1.3766980652406642,1.5827510715923065
740,1.1497899835767842,1.249405275591011,1.249405275591011,1.249405275591011,1.249405275591011,1.1497899835767842
741,2.130685768730201,2.130685768730201,2.130685768730201,1.454109355359455,4.4618138854420355,2.130685768730201
742,4.514690154609933,6.615006695994876,4.008079202624664,4.008079202624664,4.008079202624664,4.514690154609933
743,1.4175761764695014,1.4175761764695014,1.4175761764695014,1.4175761764695014,1.4175761764695014,1.4175761764695014
744,1.0,1.0,1.0,1.0,1.0,1.0
745,1.5242724943082397,1.5242724943082397,1.5242724943082397,1.5242724943082397,1.5242724943082397,1.5242724943082397
