trial,model,target_rank_in_tour,tour_length,fcr
492,M4* 2-opt,6,12.394224239216692,1.7459268159594654
493,M4* greedy,2,13.018739184419813,1.5290002313457847
493,M4* 2-opt,1,12.07477165826922,1.0
494,M4* greedy,1,12.994018010204545,5.723954781032423
494,M4* 2-opt,1,12.994018010204545,5.545996905887212
495,M4* greedy,4,11.658099764735761,2.1281497686600113
495,M4* 2-opt,2,9.36810652037181,1.109360896014636
496,M4* greedy,3,11.071481260474965,2.2829507209451463
496,M4* 2-opt,5,9.467494437600992,3.2923429816460703
497,M4* greedy,4,13.546141653436269,1.6289686620161083
497,M4* 2-opt,4,11.648947834891302,1.6321269494121788
498,M4* greedy,1,10.980639730924462,1.0
498,M4* 2-opt,2,10.78174691034873,1.001156362229034
499,M4* greedy,1,9.132482491616052,1.0
499,M4* 2-opt,1,8.334191782698051,1.0
500,M4* greedy,1,13.475238080258576,1.0
500,M4* 2-opt,4,12.523316334123107,4.902694108790525
501,M4* greedy,6,12.7784250980173,3.3920154548964585
501,M4* 2-opt,4,10.220961440570171,1.9855092785836483
502,M4* greedy,4,12.608922474157245,1.896413773677733
502,M4* 2-opt,3,11.136075994186534,1.436969395360941
503,M4* greedy,3,12.23051644007568,1.4990645269235277
503,M4* 2-opt,3,11.195627993764237,1.4990645269235277
504,M4* greedy,2,11.996221310243989,3.4642011154299515
504,M4* 2-opt,2,11.996221310243989,3.3660007373925227
505,M4* greedy,8,13.767748916674766,2.0583306233420604
505,M4* 2-opt,8,13.767748916674766,2.0583306233420604
506,M4* greedy,6,13.646984236873768,1.4657701473387128
506,M4* 2-opt,6,13.646984236873768,1.4657701473387128
507,M4* greedy,3,11.912304911115296,4.547386855302287
507,M4* 2-opt,6,11.50696378000761,5.628390841424123
508,M4* greedy,4,13.296361821344213,1.3850365632760322
508,M4* 2-opt,3,12.619665716258105,1.2266005166410638
509,M4* greedy,1,9.376925589839487,4.333180592756778
509,M4* 2-opt,1,9.376925589839487,4.333180592756778
510,M4* greedy,2,10.315133737374243,4.545120217519697
510,M4* 2-opt,2,10.315133737374243,4.329215010104469
511,M4* greedy,2,11.503914586467461,6.556736024251123
511,M4* 2-opt,2,11.503914586467461,6.551292727819459
512,M4* greedy,6,13.163517262749158,2.182330438674742
512,M4* 2-opt,5,12.866673314210345,2.0555977652719806
513,M4* greedy,6,12.589764469412746,2.3762522583477774
513,M4* 2-opt,6,12.589764469412746,2.3762522583477774
514,M4* greedy,1,13.444757408965012,2.955526966767606
514,M4* 2-opt,1,13.444757408965012,2.940948163633064
515,M4* greedy,3,13.104468110916365,3.6344317056103326
515,M4* 2-opt,3,12.738027094587647,3.5109650175458134
516,M4* greedy,1,13.066912939480261,3.772183371147147
516,M4* 2-opt,1,13.066912939480261,3.772183371147147
517,M4* greedy,1,12.768029552299751,3.9483762859962903
517,M4* 2-opt,1,12.768029552299751,3.6179795415027303
518,M4* greedy,3,11.932363920128296,1.2152107990158871
518,M4* 2-opt,8,11.736836326826687,4.795194916005315
519,M4* greedy,1,13.402215025431547,5.48806838397656
519,M4* 2-opt,1,13.402215025431547,5.473575249880208
520,M4* greedy,5,13.16352914426572,6.9446477519043
520,M4* 2-opt,5,13.16352914426572,6.9446477519043
521,M4* greedy,2,8.074500774022654,5.4057840713197685
521,M4* 2-opt,3,7.728997023866635,5.035838552039957
522,M4* greedy,2,11.192893987908064,1.7068326729736825
522,M4* 2-opt,2,11.192893987908064,1.7068326729736825
523,M4* greedy,3,13.598350739638857,4.925206485258471
523,M4* 2-opt,3,13.533898298410008,6.127940542494524
524,M4* greedy,3,12.586831640068564,4.082421333525635
524,M4* 2-opt,3,12.586831640068564,3.7767616187035
525,M4* greedy,1,10.607303600499142,1.0
525,M4* 2-opt,1,10.387976103411152,1.0
526,M4* greedy,1,13.256183693065523,4.378893480599294
526,M4* 2-opt,2,12.34399413525487,4.024401185763444
527,M4* greedy,2,13.54321904862221,4.751279133816332
527,M4* 2-opt,2,13.54321904862221,4.555420807492993
528,M4* greedy,5,13.526185605541112,2.5932607612336227
528,M4* 2-opt,2,10.976272797576755,1.006076400253239
529,M4* greedy,1,12.176843383405446,3.3588865336996605
529,M4* 2-opt,1,12.176843383405446,3.3495471316269794
530,M4* greedy,4,12.817582701317917,1.2837873694354223
530,M4* 2-opt,4,12.817582701317917,1.2837873694354223
531,M4* greedy,3,13.922518599755852,3.625600244358418
531,M4* 2-opt,3,13.718114765663039,4.0989651753028395
532,M4* greedy,6,13.964803637695404,1.6915228953304686
532,M4* 2-opt,3,13.812994969617625,1.5490941080096305
533,M4* greedy,1,12.766603148680794,5.125763391595904
533,M4* 2-opt,1,12.766603148680794,5.125626212841338
534,M4* greedy,5,12.699830177243934,1.6681938374415797
534,M4* 2-opt,5,12.699830177243934,1.6681938374415797
535,M4* greedy,5,13.61712820315305,3.7362742460092466
535,M4* 2-opt,5,13.509031736602854,3.7362742460092466
536,M4* greedy,1,13.801667543836134,4.282533556415346
536,M4* 2-opt,1,13.801667543836134,4.180145175621825
537,M4* greedy,1,12.819204131523025,4.443716405293904
537,M4* 2-opt,1,12.756264501810243,4.443716405293904
538,M4* greedy,4,11.749423802116258,1.6448876051750525
538,M4* 2-opt,4,10.946076159245077,1.3958485603880806
539,M4* greedy,4,10.852454022256278,1.303359045745969
539,M4* 2-opt,7,10.205129802133573,2.589825269667744
540,M4* greedy,2,12.644669575375387,1.2203815981108073
540,M4* 2-opt,8,11.923844175423488,5.530213505216515
541,M4* greedy,5,13.879230196748308,2.3258713207326496
541,M4* 2-opt,8,13.472910675232617,5.515420123626575
542,M4* greedy,5,12.905119000108408,4.163938563747267
542,M4* 2-opt,5,11.00850794277404,3.6306676730296616
543,M4* greedy,3,13.74013873656006,1.6790695471840498
543,M4* 2-opt,3,13.74013873656006,1.6790695471840498
544,M4* greedy,1,5.211720772674074,6.170695606473213
544,M4* 2-opt,1,5.211720772674074,5.998321926268728
545,M4* greedy,1,11.78877873984875,5.05507531153629
545,M4* 2-opt,1,11.78877873984875,4.912734615701072
546,M4* greedy,3,12.564724310287652,1.6555207684460091
546,M4* 2-opt,3,12.564724310287652,1.6555207684460091
547,M4* greedy,5,13.709674786262049,6.431757045844488
547,M4* 2-opt,5,13.562212582567547,6.343738559725956
548,M4* greedy,5,12.582572334372212,2.24429578111132
548,M4* 2-opt,4,11.774147161469843,4.1621220091761355
549,M4* greedy,1,12.679640779463586,3.8031711349649178
549,M4* 2-opt,1,12.679640779463586,3.564966446556674
550,M4* greedy,2,12.856782423032758,1.010911114961326
550,M4* 2-opt,3,12.76434169568746,1.6184185572609435
551,M4* greedy,3,13.825726665203845,3.3316603030242407
551,M4* 2-opt,3,13.825726665203845,3.3316603030242407
552,M4* greedy,3,13.735464854989152,1.6020520690423776
552,M4* 2-opt,2,9.583154393462673,1.0196424242300088
553,M4* greedy,2,12.100260682406953,1.6581163712481954
553,M4* 2-opt,2,9.833809519895404,1.6581163712481954
554,M4* greedy,1,13.389902521984645,1.0
554,M4* 2-opt,1,12.01773984003117,1.0
555,M4* greedy,5,12.606551239297115,2.3151814882191304
555,M4* 2-opt,5,12.606551239297115,2.3151814882191304
556,M4* greedy,5,13.711037263450105,1.9596581379233982
556,M4* 2-opt,5,13.123822808233717,1.785146983145202
557,M4* greedy,5,12.865759205278723,2.205852179831389
557,M4* 2-opt,5,12.865759205278723,2.205852179831389
558,M4* greedy,7,13.629770845150794,5.586026356212001
558,M4* 2-opt,5,12.667002768087908,4.836965168924634
559,M4* greedy,2,12.44386611378915,1.6138062496287895
559,M4* 2-opt,2,11.513747208825215,1.6138062496287895
560,M4* greedy,3,13.209792397813438,1.2859466016138301
560,M4* 2-opt,6,12.920329140590471,3.623049249441955
561,M4* greedy,4,13.899369151878702,1.341819956565481
561,M4* 2-opt,4,12.427049960644611,3.7091919480505853
562,M4* greedy,2,12.300121725511026,3.3151506961901496
562,M4* 2-opt,2,12.300121725511026,3.3151506961901496
563,M4* greedy,2,12.819862947699013,4.33959859501193
563,M4* 2-opt,3,12.56244320812721,4.268180829801359
564,M4* greedy,1,7.037333796291592,7.708710691999984
564,M4* 2-opt,1,7.037333796291592,7.052843854609519
565,M4* greedy,5,13.92183181617731,1.9989816569832957
565,M4* 2-opt,8,13.743542406525233,3.039805330891492
566,M4* greedy,1,9.622836031497211,3.8341114562436225
566,M4* 2-opt,1,9.622836031497211,3.810761480572169
567,M4* greedy,4,12.325423613612788,2.815210205891506
567,M4* 2-opt,5,11.320258763584238,4.2301427637034585
568,M4* greedy,2,9.18383487182317,5.525999919300817
568,M4* 2-opt,2,8.0515609175672,5.525999919300817
569,M4* greedy,1,12.97835349089151,6.6175069020501205
569,M4* 2-opt,1,12.97835349089151,6.360884988695168
570,M4* greedy,8,11.360594523314557,2.807957158211022
570,M4* 2-opt,7,10.282103556152228,2.408174371379275
571,M4* greedy,2,13.60657640678431,1.069414305846065
571,M4* 2-opt,3,11.801939511545338,1.3817966914964508
572,M4* greedy,6,11.522176702536289,1.3649237167787518
572,M4* 2-opt,4,10.996610450892268,1.0712848554806353
573,M4* greedy,5,10.51746873468699,1.21498792066609
573,M4* 2-opt,4,9.874446530212518,1.0785132338128616
574,M4* greedy,5,13.55088291620832,1.7456031184844882
574,M4* 2-opt,5,13.522531429063015,1.739858700795903
575,M4* greedy,1,12.467364538587407,1.0
575,M4* 2-opt,1,10.944200807381767,1.0
576,M4* greedy,4,12.09695903307138,5.664999378417705
576,M4* 2-opt,4,12.09695903307138,5.279178311248185
577,M4* greedy,3,11.69004161819377,1.4858102471332941
577,M4* 2-opt,2,11.046060238184213,1.3208740567734372
578,M4* greedy,4,13.745910360141115,1.3398079908614444
578,M4* 2-opt,6,12.820485071624478,2.118427340935642
579,M4* greedy,7,12.56795669689675,3.1203445403415784
579,M4* 2-opt,7,12.321763237878155,3.0238476666391225
580,M4* greedy,4,12.13344605089986,1.6338801111384615
580,M4* 2-opt,5,11.470867241060718,2.2419776400615934
581,M4* greedy,6,13.899700509050405,2.070710929375633
581,M4* 2-opt,2,12.070047248307333,1.0241056519986222
582,M4* greedy,5,13.8364707127314,1.2851785961876518
582,M4* 2-opt,6,13.576007603392092,1.916337259162367
583,M4* greedy,1,13.706132278394932,4.741224275245906
583,M4* 2-opt,1,13.281767681228127,4.741224275245906
584,M4* greedy,6,12.9848051802562,1.62048346745513
584,M4* 2-opt,6,12.9848051802562,1.62048346745513
585,M4* greedy,2,12.693613938268147,1.9657323509230498
585,M4* 2-opt,4,12.569553582220554,3.914830371247623
586,M4* greedy,1,13.604157191032888,1.0
586,M4* 2-opt,1,12.394108713610096,1.0
587,M4* greedy,1,9.710561454834556,3.7593947871204794
587,M4* 2-opt,1,9.710561454834556,3.708552535575361
588,M4* greedy,3,13.936022552700535,1.2061470253791564
588,M4* 2-opt,3,13.415152671365401,1.2061470253791564
589,M4* greedy,3,13.287095039296183,5.172816663351043
589,M4* 2-opt,4,11.14940569051941,6.078831390505518
590,M4* greedy,7,13.589638534578492,1.448691992644849
590,M4* 2-opt,5,11.912954287101929,1.060881426306535
591,M4* greedy,1,12.189039212401159,4.107675851402631
591,M4* 2-opt,1,12.189039212401159,4.107675851402631
592,M4* greedy,1,13.613913690531856,4.8913920462664
592,M4* 2-opt,1,13.613913690531856,4.756045045239504
593,M4* greedy,3,13.099221031071249,3.160270206239319
593,M4* 2-opt,3,12.73368277189476,3.1930489906099737
594,M4* greedy,1,12.519456785704653,4.979247587848757
594,M4* 2-opt,1,12.519456785704653,4.979247587848757
595,M4* greedy,2,13.501958870498502,3.4208818276668964
595,M4* 2-opt,2,13.501958870498502,3.294658633460597
596,M4* greedy,3,12.87813143825064,4.410002482583037
596,M4* 2-opt,3,12.87813143825064,4.213692055100646
597,M4* greedy,2,12.851167634264822,4.163116669169597
597,M4* 2-opt,2,12.851167634264822,3.94508178798363
598,M4* greedy,1,11.978149888789947,8.262900481800376
598,M4* 2-opt,1,11.37572444877074,8.128976422724364
599,M4* greedy,3,12.95935411421182,2.5887677474718864
599,M4* 2-opt,6,12.78052490911309,7.3931123459033286
600,M4* greedy,5,10.272300838814227,1.9978798113214271
600,M4* 2-opt,3,8.660293452834491,1.0272887751997273
601,M4* greedy,1,13.490515581373627,1.0
601,M4* 2-opt,1,13.109148859972723,1.0
602,M4* greedy,3,12.408409506155865,1.1197633232631163
602,M4* 2-opt,3,12.319048479524257,1.1197633232631163
603,M4* greedy,2,11.545453148275332,1.5723492900408866
603,M4* 2-opt,3,10.934584339222315,2.0052405405550173
604,M4* greedy,3,13.988810059919532,1.307350570581169
604,M4* 2-opt,3,13.988810059919532,1.307350570581169
605,M4* greedy,1,12.968423725718411,3.5231495309526957
605,M4* 2-opt,1,12.968423725718411,3.5196117408538328
606,M4* greedy,1,13.843540806475303,1.0
606,M4* 2-opt,1,12.736725895577793,1.0
607,M4* greedy,6,13.529438665453366,1.9362528036507487
607,M4* 2-opt,5,12.571333771306367,1.6400547931952092
608,M4* greedy,5,13.74993139560413,1.226967619096305
608,M4* 2-opt,3,11.710453168228952,1.2267713739433885
609,M4* greedy,1,11.892285096216217,2.8511696183229684
609,M4* 2-opt,1,11.892285096216217,2.5281098649049802
610,M4* greedy,5,13.852035699328706,2.5379631894921233
610,M4* 2-opt,3,9.874488713620487,1.5035338216231047
611,M4* greedy,2,12.616819461263841,1.0673848654775007
611,M4* 2-opt,2,12.616819461263841,1.0673848654775007
612,M4* greedy,2,13.784573728346423,1.1640029554133147
612,M4* 2-opt,2,13.533141286244629,1.1640029554133147
613,M4* greedy,4,11.971951238361456,3.499170955539182
613,M4* 2-opt,4,11.971951238361456,3.4511866513677054
614,M4* greedy,4,13.571406592440352,1.6316447917769343
614,M4* 2-opt,4,13.571406592440352,1.6316447917769343
615,M4* greedy,1,8.462840217281869,6.455942466845831
615,M4* 2-opt,2,7.828049778815501,6.462496270562763
616,M4* greedy,4,9.672290464187547,2.6024106738048336
616,M4* 2-opt,4,9.528854359318473,2.540781204148517
617,M4* greedy,5,11.468124577627378,8.285711459420027
617,M4* 2-opt,3,9.996799704942617,7.311720301533777
618,M4* greedy,7,13.227131229682609,2.6428152690932176
618,M4* 2-opt,8,12.972936231676524,2.665673262181355
619,M4* greedy,2,13.932697490616315,1.4950008044945975
619,M4* 2-opt,6,13.495759671500341,7.242166773176154
620,M4* greedy,1,11.62798070666195,5.4410736691211925
620,M4* 2-opt,1,11.62798070666195,5.414457614124779
621,M4* greedy,8,11.41754663002284,8.483213196531242
621,M4* 2-opt,8,11.41754663002284,8.483213196531242
622,M4* greedy,5,8.79842636354329,2.434432540816022
622,M4* 2-opt,4,8.697945408046115,2.2057734902430814
623,M4* greedy,9,12.054007620982487,5.199172619168518
623,M4* 2-opt,8,11.085018949326848,4.685568417045873
624,M4* greedy,2,12.328574742315656,1.7842886097068056
624,M4* 2-opt,3,12.091134314281136,2.009972269331832
625,M4* greedy,8,12.401109284068179,5.32336137722873
625,M4* 2-opt,8,12.301589730133689,5.269037861995126
626,M4* greedy,5,12.032043612240523,2.419109166005951
626,M4* 2-opt,2,11.302587379262535,1.8894426585519757
627,M4* greedy,1,12.431629232773375,4.887996660885141
627,M4* 2-opt,1,12.431629232773375,4.887996660885141
628,M4* greedy,2,12.851412284554549,1.4980704206869853
628,M4* 2-opt,2,11.425525554331713,1.4980704206869853
629,M4* greedy,7,12.92059300004269,1.298973789733697
629,M4* 2-opt,7,12.92059300004269,1.298973789733697
630,M4* greedy,2,11.758847650813102,1.5128120811538686
630,M4* 2-opt,3,10.75698532100392,3.81152564981836
631,M4* greedy,1,13.803760068975707,6.266210352164361
631,M4* 2-opt,1,13.803760068975707,6.209042419055312
632,M4* greedy,2,13.509952517275247,5.272061563534238
632,M4* 2-opt,2,13.509952517275247,5.120176355913647
633,M4* greedy,8,11.962500371702738,1.6027397967948445
633,M4* 2-opt,8,11.962500371702738,1.6027397967948445
634,M4* greedy,1,10.864244471664502,5.566817884478199
634,M4* 2-opt,1,10.864244471664502,5.418436229480565
635,M4* greedy,2,13.675996693942574,5.920703227038278
635,M4* 2-opt,2,13.675996693942574,5.842393262145694
636,M4* greedy,5,13.92588496126718,6.310871916423663
636,M4* 2-opt,4,13.56951094012314,5.996811358915896
637,M4* greedy,3,11.3216173062488,3.931591612045536
637,M4* 2-opt,3,11.3216173062488,3.931591612045536
638,M4* greedy,1,13.891745983817152,9.236566681251569
638,M4* 2-opt,1,13.891745983817152,9.236566681251569
639,M4* greedy,5,11.676650435091393,1.098280071876552
639,M4* 2-opt,4,11.125953708532736,1.439316027761298
640,M4* greedy,8,13.82444408285377,2.2151285902573754
640,M4* 2-opt,6,11.581493123872155,1.6120413858594649
641,M4* greedy,2,13.25173191831701,5.163201663785232
641,M4* 2-opt,3,12.758564016914125,5.756247313553433
642,M4* greedy,1,13.992734763670558,1.0
642,M4* 2-opt,2,11.148222112057606,1.0837288044352174
643,M4* greedy,3,11.53149628264395,1.1080253200011827
643,M4* 2-opt,4,9.287642211361408,1.232344560538066
644,M4* greedy,1,13.430850884144952,6.42548599048656
644,M4* 2-opt,1,13.430850884144952,6.220944006145461
645,M4* greedy,3,13.141334993377637,4.1766527409875165
645,M4* 2-opt,3,13.067087107367662,3.9727108779985985
646,M4* greedy,2,12.966589668250592,1.0555910177259056
646,M4* 2-opt,2,11.499217642781442,1.0555910177259056
647,M4* greedy,5,11.530762116158844,2.3166323474320074
647,M4* 2-opt,4,9.938896855916775,1.8342937483049078
648,M4* greedy,1,12.861769883819537,4.973295973291224
648,M4* 2-opt,1,12.861769883819537,4.771460554652638
649,M4* greedy,1,10.541001184684541,1.0
649,M4* 2-opt,1,10.541001184684541,1.0
650,M4* greedy,1,12.1876365210309,5.535132003453728
650,M4* 2-opt,1,12.1876365210309,5.185345838232046
651,M4* greedy,1,13.727543337629756,5.624784892410505
651,M4* 2-opt,1,13.723511761117805,5.357114266887706
652,M4* greedy,1,12.2954305722312,1.0
652,M4* 2-opt,1,10.636407592236354,1.0
653,M4* greedy,4,11.358915424804815,1.1937759240363972
653,M4* 2-opt,2,11.216721793652097,1.0580682580819183
654,M4* greedy,5,8.807278238934472,2.0373723848434384
654,M4* 2-opt,4,8.1453231191637,1.720659175143667
655,M4* greedy,3,13.987872127777287,2.5188062285990247
655,M4* 2-opt,6,13.631144669494976,5.435071629436979
656,M4* greedy,4,13.848120711775458,1.9531560259470955
656,M4* 2-opt,3,12.90082619796819,1.7274536136462468
657,M4* greedy,4,12.19143064682798,2.906447646451004
657,M4* 2-opt,5,12.071846248199286,3.2207426569240876
658,M4* greedy,1,9.823823767539785,7.2799531804597475
658,M4* 2-opt,1,9.823823767539785,7.21423928176317
659,M4* greedy,1,13.135265847696331,5.245281445394876
659,M4* 2-opt,1,13.135265847696331,4.987086942521807
660,M4* greedy,6,13.72601268924166,1.8388997434191505
660,M4* 2-opt,6,13.546544524696404,1.7969282393918404
661,M4* greedy,1,10.90809091786327,7.405247031870517
661,M4* 2-opt,1,10.6151473674019,6.618092192977731
662,M4* greedy,1,11.72464081310726,5.99684955833437
662,M4* 2-opt,1,11.72464081310726,5.95558542609004
663,M4* greedy,2,10.343584008295494,1.2628483094811584
663,M4* 2-opt,2,10.343584008295494,1.2628483094811584
664,M4* greedy,4,13.062750323752361,2.476087713643223
664,M4* 2-opt,1,10.40402594429492,1.0
665,M4* greedy,1,10.7057695229017,8.306472776910734
665,M4* 2-opt,1,10.7057695229017,8.0675962664535
666,M4* greedy,3,13.716073533614685,5.144879665626077
666,M4* 2-opt,3,12.568633366406399,4.676206286628102
667,M4* greedy,1,12.151726095517796,3.0089036671099927
667,M4* 2-opt,2,11.633383712790375,3.014209897142156
668,M4* greedy,6,13.661187260353294,3.1774112043291587
668,M4* 2-opt,6,13.661187260353294,3.1774112043291587
669,M4* greedy,4,13.200218831717144,3.7223826604455117
669,M4* 2-opt,4,13.200218831717144,3.7223826604455117
670,M4* greedy,1,9.430464324806646,8.465240942643435
670,M4* 2-opt,1,9.430464324806646,8.080165258358543
671,M4* greedy,3,11.57872551656439,1.4934526510452275
671,M4* 2-opt,3,10.067981734299924,1.4934526510452275
672,M4* greedy,1,10.460050182647166,4.271634096129654
672,M4* 2-opt,1,10.460050182647166,4.090484375841041
673,M4* greedy,3,13.313441600047923,2.5218561055165045
673,M4* 2-opt,4,12.420722118087756,4.557269459934232
674,M4* greedy,1,12.443264555259299,1.0
674,M4* 2-opt,1,12.443264555259299,1.0
675,M4* greedy,4,7.267982078062815,3.3635607581547866
675,M4* 2-opt,4,7.267982078062815,3.3635607581547866
676,M4* greedy,2,11.793204033413211,4.737930524322663
676,M4* 2-opt,2,11.793204033413211,4.593560526963986
677,M4* greedy,3,9.73588741273519,2.693109541517696
677,M4* 2-opt,4,9.055142027172419,4.162422147541262
678,M4* greedy,4,13.542696961058958,1.690481011383114
678,M4* 2-opt,4,13.542696961058958,1.690481011383114
679,M4* greedy,1,13.24165974861652,3.1059364278528183
679,M4* 2-opt,1,13.24165974861652,2.8054572884008775
680,M4* greedy,7,12.703329372153519,1.5034478965704694
680,M4* 2-opt,2,9.999596160242483,1.2489160779646689
681,M4* greedy,9,13.908480367325048,1.6566554856589968
681,M4* 2-opt,6,13.59164887636573,1.5821721995787132
682,M4* greedy,4,13.863615319265016,1.5252759517754666
682,M4* 2-opt,2,11.039176772545357,1.3097765740858174
683,M4* greedy,5,13.671143953487853,4.147738794378923
683,M4* 2-opt,5,13.405297406332618,4.012034740594468
684,M4* greedy,3,11.610699048668046,1.1168573172237557
684,M4* 2-opt,5,9.86648466256138,2.2859466667109833
685,M4* greedy,4,13.687549084213753,1.2858922121377379
685,M4* 2-opt,6,12.720251858496674,2.2827347695762445
686,M4* greedy,2,11.57977886066784,1.0372386653630352
686,M4* 2-opt,3,10.995650139518165,1.0742790507334956
687,M4* greedy,2,11.421671786372356,4.335093541032006
687,M4* 2-opt,2,11.421671786372356,4.299117066590635
688,M4* greedy,1,12.941629946449435,5.244490941416791
688,M4* 2-opt,1,12.941629946449435,5.000954646192681
689,M4* greedy,2,12.816718612320333,5.095199675813721
689,M4* 2-opt,2,12.816718612320333,4.901905015105788
690,M4* greedy,2,13.58946496475408,1.020351417822861
690,M4* 2-opt,2,12.675284094053012,1.020351417822861
691,M4* greedy,2,13.565636784667674,6.8229764802885535
691,M4* 2-opt,2,13.565636784667674,6.783757208149344
692,M4* greedy,7,10.47000683412087,6.864774095243373
692,M4* 2-opt,6,10.45980297913013,6.772568089441228
693,M4* greedy,7,9.92911456855714,3.2865172295796894
693,M4* 2-opt,7,9.92911456855714,3.2865172295796894
694,M4* greedy,4,13.87189233692767,1.8211033973626067
694,M4* 2-opt,5,12.570308745512843,2.2521250998935276
695,M4* greedy,3,12.491760040904838,3.7402453737055126
695,M4* 2-opt,3,12.491760040904838,3.6147114102481437
696,M4* greedy,4,12.407820548389227,2.2065525103684247
696,M4* 2-opt,4,12.407820548389227,2.2065525103684247
697,M4* greedy,3,13.433757915893555,1.353678454199464
697,M4* 2-opt,3,13.011655673286633,1.353678454199464
698,M4* greedy,2,13.246650028051326,1.0023513496789453
698,M4* 2-opt,2,12.513817344408517,1.0023513496789453
699,M4* greedy,6,13.003908575451934,1.071519100704557
699,M4* 2-opt,6,13.003908575451934,1.071519100704557
700,M4* greedy,2,11.3317531725636,1.3666424455977635
700,M4* 2-opt,2,11.3317531725636,1.3666424455977635
701,M4* greedy,2,12.822711555801606,3.381690631086951
701,M4* 2-opt,2,12.822711555801606,3.159545956257446
702,M4* greedy,1,13.583442789375077,3.1857100977784056
702,M4* 2-opt,1,13.583442789375077,3.072480275591591
703,M4* greedy,5,13.651601949066968,4.0648000599662115
703,M4* 2-opt,3,12.378969348200386,3.4037331202355627
704,M4* greedy,4,12.601452618534513,2.041667562864296
704,M4* 2-opt,4,12.601452618534513,2.041667562864296
705,M4* greedy,5,13.285709993489013,1.3772578444398333
705,M4* 2-opt,5,13.13609821246342,1.345937233739143
706,M4* greedy,1,13.881963197261275,4.3578860054010535
706,M4* 2-opt,1,13.881963197261275,3.9997200841490907
707,M4* greedy,3,11.037885700428609,1.5952327891750129
707,M4* 2-opt,4,10.812141440074234,2.7201753912593807
708,M4* greedy,5,13.286094620181618,2.497442478523056
708,M4* 2-opt,5,12.31984185912047,2.240451405240613
709,M4* greedy,2,13.775329564691692,2.6794128701410087
709,M4* 2-opt,3,13.629536690580867,2.6905105526347963
710,M4* greedy,2,10.423316931498661,4.044686097208934
710,M4* 2-opt,2,10.423316931498661,3.723307709114537
711,M4* greedy,2,12.844293090152453,6.383583822256397
711,M4* 2-opt,2,12.844293090152453,6.367150645197176
712,M4* greedy,2,13.12136718986226,1.1458992951443845
712,M4* 2-opt,5,12.77878220979721,4.06768604331555
713,M4* greedy,4,13.527576457907154,1.9727052731736348
713,M4* 2-opt,1,11.704630182301818,1.0
714,M4* greedy,2,13.078994038924472,2.0386713041569573
714,M4* 2-opt,3,11.291977559984623,3.8035175695614862
715,M4* greedy,1,10.909867204810459,1.0
715,M4* 2-opt,1,10.909867204810459,1.0
716,M4* greedy,4,11.856874320405645,4.3435638023854155
716,M4* 2-opt,4,11.487292250595669,4.183018338212352
717,M4* greedy,2,12.901224740199691,4.297827427974532
717,M4* 2-opt,2,12.901224740199691,4.297827427974532
718,M4* greedy,1,12.087652924721127,7.0739873288596264
718,M4* 2-opt,1,12.087652924721127,6.664537113643933
719,M4* greedy,3,10.642271109327206,1.5047915106107506
719,M4* 2-opt,3,9.18315273344007,1.5047915106107506
720,M4* greedy,2,13.58246818391764,4.416292415019956
720,M4* 2-opt,2,13.58246818391764,4.209991928504087
721,M4* greedy,1,12.476828667185773,4.8941911373743485
721,M4* 2-opt,1,12.476828667185773,4.806901113101411
722,M4* greedy,6,13.620975881111686,3.9867311582739653
722,M4* 2-opt,2,13.379578974116225,1.2025331296979604
723,M4* greedy,2,13.406301018880146,1.3277060589489837
723,M4* 2-opt,2,12.11781171710114,1.3277060589489837
724,M4* greedy,3,13.538273977585105,1.8812341449419705
724,M4* 2-opt,6,12.057932504566173,3.0083876054932257
725,M4* greedy,1,13.55089357696805,6.43101298082219
725,M4* 2-opt,1,13.55089357696805,6.43101298082219
726,M4* greedy,2,13.63736039018287,4.9705295695838325
726,M4* 2-opt,2,13.63736039018287,4.809799638634886
727,M4* greedy,1,13.912088744857588,1.0
727,M4* 2-opt,1,13.72740064606251,1.0
728,M4* greedy,3,13.112384421677014,3.354289090167914
728,M4* 2-opt,3,12.364326668630127,5.1621907761314825
729,M4* greedy,1,9.513212198794335,6.25199083617844
729,M4* 2-opt,1,9.513212198794335,6.006773995821262
730,M4* greedy,4,12.144786501843713,1.6883521194472375
730,M4* 2-opt,4,12.144786501843713,1.6883521194472375
731,M4* greedy,1,13.872636314440353,3.270427374489855
731,M4* 2-opt,1,13.803567752936154,3.270427374489855
732,M4* greedy,6,13.277924150086603,1.5260761167492056
732,M4* 2-opt,5,12.618451831398826,1.3749004973300571
733,M4* greedy,7,13.601577005553352,1.9236651249841787
733,M4* 2-opt,7,13.601577005553352,1.9236651249841787
734,M4* greedy,1,13.34910496534087,3.2801856167034926
734,M4* 2-opt,1,13.34910496534087,3.2524260789273938
735,M4* greedy,1,13.341649275613928,1.0
735,M4* 2-opt,1,12.499215549154819,1.0
736,M4* greedy,1,10.31766329492951,4.7194999037797505
736,M4* 2-opt,1,10.31766329492951,4.635727700075379
737,M4* greedy,3,12.756642960412488,3.451412641651013
737,M4* 2-opt,3,12.756642960412488,3.451412641651013
738,M4* greedy,1,13.826648154170869,6.91359324118416
738,M4* 2-opt,1,13.826648154170869,6.91359324118416
739,M4* greedy,4,13.935578590301649,1.3766980652406642
739,M4* 2-opt,6,13.786517124536942,2.6264913361957527
